Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8399876,2019-01-05 18:43:20,2019-01-05 18:40:32,30838,9436428,30838,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399876/SRR8399876.sralite.1,SRX5209135,217232257_Ankur112-B4S-45-8_S130,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213649,SAMN10697006,simple,32630,synthetic construct,217232257_Ankur112-B4S-45-8_S130_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,AD63DCFF92771F79AC4EE421273DDECD,F34071FA2C3FB4A7FC146FF379D33420
SRR8399888,2019-01-05 18:43:20,2019-01-05 18:40:35,30375,9294750,30375,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399888/SRR8399888.sralite.1,SRX5209123,217232259_Ankur114-C1S-45-2_S132,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213638,SAMN10697016,simple,32630,synthetic construct,217232259_Ankur114-C1S-45-2_S132_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D7307C46FA87448BD2D531F98AD2C756,18627E62089DF64934FDEDF3B1F41332
SRR8399662,2019-01-05 18:42:24,2019-01-05 18:39:54,28695,8780670,28695,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399662/SRR8399662.sralite.1,SRX5208836,217232261_Ankur126-C2S-45-6_S144,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213350,SAMN10697036,simple,32630,synthetic construct,217232261_Ankur126-C2S-45-6_S144_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,2C1E91E1CBEB30215B20F738AAF54A5B,A9D613F4A639E0E744B537A3BEBA962F
SRR8399567,2019-01-05 18:42:26,2019-01-05 18:39:42,26246,8031276,26246,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399567/SRR8399567.sralite.1,SRX5208931,217232265_Ankur147-D2S-45-3_S165,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213445,SAMN10697081,simple,32630,synthetic construct,217232265_Ankur147-D2S-45-3_S165_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DDBE5636A0B33CC9196E5E3554ACBE0C,4679380E5A45EF23594AD5BBDAF5699B
SRR8399625,2019-01-05 18:42:25,2019-01-05 18:39:49,25754,7880724,25754,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399625/SRR8399625.sralite.1,SRX5208873,217232266_Ankur149-D2S-45-5_S167,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213386,SAMN10697083,simple,32630,synthetic construct,217232266_Ankur149-D2S-45-5_S167_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,39029D02933A27C49D9F7D0129E30ABC,1E00197C6BE946F0C120189A48F8CD1E
SRR8399460,2019-01-05 18:42:28,2019-01-05 18:39:34,30101,9210906,30101,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399460/SRR8399460.sralite.1,SRX5209038,217232270_Ankur171-B1S-55-3_S189,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213552,SAMN10696961,simple,32630,synthetic construct,217232270_Ankur171-B1S-55-3_S189_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,E3D48C28AEEBEB99EF9336E1BE6D9A99,4F2A369BD78B5E3305831E23F9D4BCE4
SRR8399732,2019-01-05 18:42:23,2019-01-05 18:39:57,23860,7301160,23860,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399732/SRR8399732.sralite.1,SRX5208766,217232272_Ankur177-B2S-55-1_S195,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213280,SAMN10696975,simple,32630,synthetic construct,217232272_Ankur177-B2S-55-1_S195_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,BCC1C4EF0BA8F35A4FFE5F61C5FC1151,4CD3101A4623C6BD794D606738EF562B
SRR8399871,2019-01-05 18:43:20,2019-01-05 18:40:34,25699,7863894,25699,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399871/SRR8399871.sralite.1,SRX5209140,217232281_Ankur195-B4S-55-3_S213,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213655,SAMN10697009,simple,32630,synthetic construct,217232281_Ankur195-B4S-55-3_S213_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,6A12BEE3CB55B823B5CC1A2CE7BF9DFD,6B13B220B3C07095AE619C3220CB7984
SRR8399891,2019-01-05 18:43:20,2019-01-05 18:40:35,26555,8125830,26555,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399891/SRR8399891.sralite.1,SRX5209120,217232283_Ankur201-C1S-55-1_S219,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213634,SAMN10697023,simple,32630,synthetic construct,217232283_Ankur201-C1S-55-1_S219_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DCB55F01DA8F836548362E46DA4A4567,907835ACE273B6798CA2D3450DDE1F15
SRR8399547,2019-01-05 18:42:26,2019-01-05 18:39:39,26914,8235684,26914,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399547/SRR8399547.sralite.1,SRX5208951,217232285_Ankur216-C2S-55-8_S234,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213465,SAMN10697046,simple,32630,synthetic construct,217232285_Ankur216-C2S-55-8_S234_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D1176139065B973212AE49BC989A8E2C,C7AB80E30A22624F9F30F04942E839DD
SRR8399696,2019-01-05 18:42:23,2019-01-05 18:39:54,27490,8411940,27490,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399696/SRR8399696.sralite.1,SRX5208802,217232290_Ankur230-D1S-55-6_S248,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213317,SAMN10697076,simple,32630,synthetic construct,217232290_Ankur230-D1S-55-6_S248_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,7BA21AE113B34F049490958014CB154A,50BF666327A942B1A48D9D3911188F33
SRR8399850,2019-01-05 18:43:21,2019-01-05 18:40:00,6210,1900260,6210,306,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399850/SRR8399850.sralite.1,SRX5209161,217232292_Ankur236-D2S-55-4_S254,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213675,SAMN10697090,simple,32630,synthetic construct,217232292_Ankur236-D2S-55-4_S254_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,96B85CF89E71CE28954C9199964A5F48,163CA2BCB89FF9DE95DF6B24422E8AB8
SRR8399648,2019-01-05 18:42:24,2019-01-05 18:39:53,21162,6475572,21162,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399648/SRR8399648.sralite.1,SRX5208850,217235192_Ankur001-A1S-45-1_S1,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213364,SAMN10696871,simple,32630,synthetic construct,217235192_Ankur001-A1S-45-1_S1_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B23A448683DD6436A92DB0EFAC1286D2,801430D683F4BA96ACE95BA3D855A38C
SRR8399642,2019-01-05 18:42:24,2019-01-05 18:39:44,18628,5700168,18628,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399642/SRR8399642.sralite.1,SRX5208856,217235194_Ankur004-A1S-45-4_S4,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213370,SAMN10696874,simple,32630,synthetic construct,217235194_Ankur004-A1S-45-4_S4_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,808AF3313C851B1BE74CF0F8AD192C2A,028DD1041C29A6FD5E90CEDF15EA03F2
SRR8399857,2019-01-05 18:43:20,2019-01-05 18:40:09,20697,6333282,20697,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399857/SRR8399857.sralite.1,SRX5209154,217235195_Ankur009-A2S-45-1_S9,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213668,SAMN10696887,simple,32630,synthetic construct,217235195_Ankur009-A2S-45-1_S9_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,BEABC42FEA079EAEE80FDF1155363CF7,1CEF44C8B91B8E1971306EE9F6E48224
SRR8399860,2019-01-05 18:43:20,2019-01-05 18:40:09,17805,5448330,17805,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399860/SRR8399860.sralite.1,SRX5209151,217235197_Ankur014-A2S-45-6_S14,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213665,SAMN10696892,simple,32630,synthetic construct,217235197_Ankur014-A2S-45-6_S14_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,3F901E7F3B6AB74213B430879ADCF24F,965D284C0DD1544CE44CFFC821BDE536
SRR8399963,2019-01-05 18:43:18,2019-01-05 18:40:40,21140,6468840,21140,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399963/SRR8399963.sralite.1,SRX5209048,217235205_Ankur052-A2S-55-4_S52,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213562,SAMN10696898,simple,32630,synthetic construct,217235205_Ankur052-A2S-55-4_S52_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,761F34BC8272EA4BD5B9FEC0435CE958,E2E4B5BDB653D3989E54CBFB581BA38A
SRR8399456,2019-01-05 18:42:28,2019-01-05 18:39:30,16712,5113872,16712,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399456/SRR8399456.sralite.1,SRX5209042,217235206_Ankur054-A2S-55-6_S54,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213556,SAMN10696900,simple,32630,synthetic construct,217235206_Ankur054-A2S-55-6_S54_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,39C1C48333CD4F1A24BAF17D05242AB7,A3921115E61233AA74DD491A1BD5F6E2
SRR8399758,2019-01-05 18:43:23,2019-01-05 18:39:56,19649,6012594,19649,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399758/SRR8399758.sralite.1,SRX5209253,217235212_Ankur065-A4S-55-1_S65,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213767,SAMN10696927,simple,32630,synthetic construct,217235212_Ankur065-A4S-55-1_S65_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,8CFCD048BAE076E8787728EBECF20C03,75A0C0734BDF02712D39405D13F2A8EB
SRR8399754,2019-01-05 18:43:23,2019-01-05 18:39:57,17854,5463324,17854,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399754/SRR8399754.sralite.1,SRX5209257,217235213_Ankur069-A4S-55-5_S69,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213771,SAMN10696931,simple,32630,synthetic construct,217235213_Ankur069-A4S-55-5_S69_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,EDF32150E71DF91BE62A396C1EC44527,772E9FAE8F3EB45C9B473FCA557CCF19
SRR8399824,2019-01-05 18:43:21,2019-01-05 18:40:05,28337,8671122,28337,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399824/SRR8399824.sralite.1,SRX5209187,217235219_Ankur096-B2S-45-8_S114,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213701,SAMN10696974,simple,32630,synthetic construct,217235219_Ankur096-B2S-45-8_S114_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,58DA1C226FCF6381E7D0408006928597,2188D6A878A74AC7A54735A2199C2D99
SRR8399942,2019-01-05 18:43:18,2019-01-05 18:40:39,31201,9547506,31201,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399942/SRR8399942.sralite.1,SRX5209069,217235232_Ankur137-D1S-45-1_S155,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213583,SAMN10697063,simple,32630,synthetic construct,217235232_Ankur137-D1S-45-1_S155_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,7382174F21E94F4D3233D2CCF412BAAC,F7A6FEE67D2E1321947E3E9FD28C4BC5
SRR8399575,2019-01-05 18:42:26,2019-01-05 18:39:45,29655,9074430,29655,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399575/SRR8399575.sralite.1,SRX5208923,217235235_Ankur140-D1S-45-4_S158,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213437,SAMN10697066,simple,32630,synthetic construct,217235235_Ankur140-D1S-45-4_S158_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A974D2193EF54AB6B2FC71EBAA04FF95,6FC8E8932747506C171BF659D7EB0474
SRR8399769,2019-01-05 18:43:23,2019-01-05 18:40:03,28376,8683056,28376,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399769/SRR8399769.sralite.1,SRX5209242,217235239_Ankur156-E1S-45-4_S174,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213756,SAMN10697098,simple,32630,synthetic construct,217235239_Ankur156-E1S-45-4_S174_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,06778417E3F6F90F7E4566C06F85CA66,4C23332B6D1A819D948050C54A702AB0
SRR8399706,2019-01-05 18:42:23,2019-01-05 18:39:54,24946,7633476,24946,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399706/SRR8399706.sralite.1,SRX5208792,217235243_Ankur165-E2S-45-5_S183,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213306,SAMN10697115,simple,32630,synthetic construct,217235243_Ankur165-E2S-45-5_S183_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B5715CB5AC061EF7470338A1EB076498,5FBD90852684421744C2E1F0D961AE25
SRR8399657,2019-01-05 18:42:24,2019-01-05 18:39:48,24127,7382862,24127,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399657/SRR8399657.sralite.1,SRX5208841,217235256_Ankur209-C2S-55-1_S227,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213355,SAMN10697039,simple,32630,synthetic construct,217235256_Ankur209-C2S-55-1_S227_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,788B36963553AC91AAB9986EEF5694C6,5DB1A917E67A241ECEED325BAA0DC778
SRR8399658,2019-01-05 18:42:24,2019-01-05 18:39:49,26456,8095536,26456,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399658/SRR8399658.sralite.1,SRX5208840,217235257_Ankur210-C2S-55-2_S228,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213354,SAMN10697040,simple,32630,synthetic construct,217235257_Ankur210-C2S-55-2_S228_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,C3B8A6D4038DBC28DC565159260F98B4,560763918283F32F5A6B780841DBC415
SRR8399896,2019-01-05 18:43:19,2019-01-05 18:40:36,26552,8124912,26552,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399896/SRR8399896.sralite.1,SRX5209115,217235259_Ankur218-C3S-55-2_S236,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213629,SAMN10697056,simple,32630,synthetic construct,217235259_Ankur218-C3S-55-2_S236_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,30FD86393792B5208EC124691A9A46FC,195C1EEF51C4BD9ED94512996E34A8BC
SRR8399851,2019-01-05 18:43:21,2019-01-05 18:40:07,20625,6311250,20625,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399851/SRR8399851.sralite.1,SRX5209160,217235263_Ankur235-D2S-55-3_S253,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213674,SAMN10697089,simple,32630,synthetic construct,217235263_Ankur235-D2S-55-3_S253_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,473438098F9D58189B7D758B5183A162,92A6DC74DB57C08FCEF63B8269EF8D99
SRR8399714,2019-01-05 18:42:23,2019-01-05 18:39:52,20893,6393258,20893,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399714/SRR8399714.sralite.1,SRX5208784,217236201_Ankur006-A1S-45-6_S6,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213298,SAMN10696876,simple,32630,synthetic construct,217236201_Ankur006-A1S-45-6_S6_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,604EA9D36E79E23F65ACEB42501CE27E,14FB2CE7279FEC827F4217B0145F4221
SRR8399862,2019-01-05 18:43:20,2019-01-05 18:40:28,19422,5943132,19422,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399862/SRR8399862.sralite.1,SRX5209149,217236205_Ankur012-A2S-45-4_S12,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213663,SAMN10696890,simple,32630,synthetic construct,217236205_Ankur012-A2S-45-4_S12_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,CCF785ADBA1FE54C55D929B081EEE80B,D8C5961CE8B867A48F2E81490F40B8E7
SRR8399709,2019-01-05 18:42:23,2019-01-05 18:39:53,21705,6641730,21705,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399709/SRR8399709.sralite.1,SRX5208789,217236213_Ankur041-A1S-55-1_S41,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213303,SAMN10696879,simple,32630,synthetic construct,217236213_Ankur041-A1S-55-1_S41_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,2BAB1D7639C4C277BE9DB492F8D71A4A,569C8F5E93CE59DA225EE35F43081C51
SRR8399712,2019-01-05 18:42:23,2019-01-05 18:39:56,20468,6263208,20468,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399712/SRR8399712.sralite.1,SRX5208786,217236214_Ankur044-A1S-55-4_S44,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213300,SAMN10696882,simple,32630,synthetic construct,217236214_Ankur044-A1S-55-4_S44_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,C64178D4636CBB8522952D0B09AF89FF,3730047962952E3178C97C2A0AD49297
SRR8399523,2019-01-05 18:42:27,2019-01-05 18:39:36,31891,9758646,31891,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399523/SRR8399523.sralite.1,SRX5208975,217236223_Ankur081-B1S-45-1_S99,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213489,SAMN10696951,simple,32630,synthetic construct,217236223_Ankur081-B1S-45-1_S99_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,EEBB8CA279F23A0D36259712387B0EF2,9D1D6BC0DD29DC5DB69DE835731E5A0B
SRR8399819,2019-01-05 18:43:21,2019-01-05 18:40:08,25757,7881642,25757,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399819/SRR8399819.sralite.1,SRX5209192,217236229_Ankur091-B2S-45-3_S109,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213707,SAMN10696969,simple,32630,synthetic construct,217236229_Ankur091-B2S-45-3_S109_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,6DC9AD199BB3CB95A9540B59ED6F4A3D,7371D336B134F27976FD185DA99F787F
SRR8399545,2019-01-05 18:42:26,2019-01-05 18:39:41,26186,8012916,26186,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399545/SRR8399545.sralite.1,SRX5208953,217236235_Ankur134-C3S-45-6_S152,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213467,SAMN10697052,simple,32630,synthetic construct,217236235_Ankur134-C3S-45-6_S152_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A8167E8D624CD5DF5470F646C5468DAC,454F042E4DEB46C0DFDDAD4D47CB54F9
SRR8399611,2019-01-05 18:42:25,2019-01-05 18:39:46,22733,6956298,22733,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399611/SRR8399611.sralite.1,SRX5208887,217236243_Ankur185-B3S-55-1_S203,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213401,SAMN10696991,simple,32630,synthetic construct,217236243_Ankur185-B3S-55-1_S203_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A5AD1A4707E5633E6C42E12EB6405453,F6F234483297448FDBC0BC3F0AD5D75A
